indice_tiempo,empresa,direccion,localidad,provincia,region,producto,precio,fecha_vigencia,empresabandera,latitud,longitud,geojson,abreviatura_provincia,latitud_rad,longitud_rad,cantidad_estaciones_alrededor
2024-09,COOPERATIVA AGROPECUARIA LIMITADA DE MAXIMO PAZ,RUTA 90 (EX RUTA 177) Y ACCESO 25 DE MAYO,MAXIMO PAZ,SANTA FE,CENTRO,Gas Oil Grado 3,1388.0,2024-09-02 07:45:00,BLANCA,-33.49484,-60.95351,"{""type"":""Point"",""coordinates"":[-60.95351,-33.49484]}",SF,-0.5845952404286976,-1.0638394401472888,7
2024-09,COOPERATIVA AGROPECUARIA POZO DEL MOLLE LTDA.,LIBERTAD 500,POZO DEL MOLLE,CORDOBA,CENTRO,Gas Oil Grado 3,1414.0,2024-09-01 13:48:00,SHELL C.A.P.S.A.,-32.02224,-62.92398,"{""type"":""Point"",""coordinates"":[-62.92398,-32.02224]}",CBA,-0.5588935218638289,-1.0982306294590616,4
2024-09,COOPERATIVA AGROPECUARIA UNION DE JUSTINIANO POSSE LIMITADA,INTERSECCION RUTAS 3 Y 6,JUSTINIANO POSSE,CORDOBA,CENTRO,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-32.89132,-62.68017,"{""type"":""Point"",""coordinates"":[-62.68017,-32.89132]}",CBA,-0.5740618293270613,-1.093975342209774,3
2024-09,COPES SAS,COLON 1501,CORDOBA,CORDOBA,,Gas Oil Grado 3,1389.0,2024-09-01 15:31:00,PUMA,-31.40783,-64.20366,"{""type"":""Point"",""coordinates"":[-64.20366,-31.40783]}",CBA,-0.5481700444066506,-1.1205652588309825,3
2024-09,COPPARONI S.A,"RUTA 88 KM. 12,5",MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1409.0,2024-09-01 00:00:00,YPF,-38.00801,-57.70933,"{""type"":""Point"",""coordinates"":[-57.70933,-38.00801]}",BA,-0.66336491663093,-1.0072178176199393,8
2024-09,CORAFAL NORTE S.A.,9 DE JULIO 101,SAN MARTIN,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1334.0,2024-09-01 00:00:00,YPF,-34.58202,-58.54014,"{""type"":""Point"",""coordinates"":[-58.54014,-34.58202]}",BA,-0.6035701109905295,-1.0217181875784334,8
2024-09,CORBAL S.A.,RUTA NACIONAL NRO 34 KM. 120,CAÑADA ROSQUIN,SANTA FE,CENTRO,Gas Oil Grado 3,1375.0,2024-09-01 08:19:00,GULF,-32.12934,-61.55132,"{""type"":""Point"",""coordinates"":[-61.55132,-32.12934]}",SF,-0.5607627694927149,-1.0742731929486362,2
2024-09,CÓRDOBA ENERGÍA S.A.S,AV DEL LIBERTADOR 1980,ALTA GRACIA,CORDOBA,,Gas Oil Grado 3,1411.0,2024-09-04 17:00:00,AXION,-31.658682,-64.409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",CBA,-0.5525482377418635,-1.1241655589185815,7
2024-09,CORDONNIER Y CIA SMC,25 DE MAYO 1401,AYACUCHO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-37.15132,-58.48755,"{""type"":""Point"",""coordinates"":[-58.48755,-37.15132]}",BA,-0.6484128554620198,-1.0208003189248094,3
2024-09,CORGAS S.A,AV.JUAN B.JUSTO 9430 BARRIO GUIÑAZU,CORDOBA,CORDOBA,CENTRO,Gas Oil Grado 3,1396.0,2024-09-02 11:04:00,BLANCA,-31.312896,-64.175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",CBA,-0.5465131335345623,-1.1200774567583427,3
2024-08,CORIMAYO S.R.L.,AV. ESPORA 350,ADROGUE,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1410.0,2024-08-01 07:47:00,SHELL C.A.P.S.A.,-34.791891,-58.389099,"{""type"":""Point"",""coordinates"":[-58.389099,-34.791891]}",BA,-0.6072330509449825,-1.0190820248229286,3
2024-09,CORREA JUAN ESEQUIEL,"Ruta Nacional Nº 9, KM 784.",TOTORAL,CORDOBA,CENTRO,Gas Oil Grado 3,1365.0,2024-09-03 19:07:00,DAPSA S.A.,-30.71252,-64.0574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",CBA,-0.5360345955846089,-1.1180125402670156,7
2024-09,CORREDOR 14 S.A.,RUTA PROVINCIA n* 22 KILOMETRO N* 04,CONCORDIA,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1457.0,2024-09-01 13:08:00,SHELL C.A.P.S.A.,-31.39552,-58.09904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",ER,-0.5479551943757301,-1.0140195402478864,4
2024-09,CORRO NORTE S.A,CORRO 501,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Gas Oil Grado 3,1334.0,2024-09-01 00:00:00,YPF,-34.63284,-58.49836,"{""type"":""Point"",""coordinates"":[-58.49836,-34.63284]}",CABA,-0.604457087316393,-1.0209889890169501,7
2024-09,CORSAN S.A.,AV. MITRE 1802 ESQ. BARCALA,MENDOZA,MENDOZA,,Gas Oil Grado 3,1373.0,2024-09-01 06:18:00,SHELL C.A.P.S.A.,-32.8815,-68.84267,"{""type"":""Point"",""coordinates"":[-68.84267,-32.8815]}",Mza,-0.5738904379945156,-1.2015312573639247,4
2024-09,CORTONA Y PAUTASSO S.A.,AV.RIVADAVIA 231,PASCO,CORDOBA,CENTRO,Gas Oil Grado 3,1414.0,2024-09-01 06:00:00,SHELL C.A.P.S.A.,-32.745953,-63.3471,"{""type"":""Point"",""coordinates"":[-63.3471,-32.745953]}",CBA,-0.5715246965533147,-1.1056154665901,3
2024-09,CORTONA Y PAUTASSO S.A.,BARTOLOMÉ MITRE 85,IDIAZABAL,CORDOBA,CENTRO,Gas Oil Grado 3,1414.0,2024-09-01 06:00:00,SHELL C.A.P.S.A.,-32.81519,-63.03773,"{""type"":""Point"",""coordinates"":[-63.03773,-32.81519]}",CBA,-0.572733110167518,-1.1002159414832051,3
2024-09,CORTONA Y PAUTASSO S.A.,BV. ASCASUBI ESQ. AVELLANEDA,BELL VILLE,CORDOBA,,Gas Oil Grado 3,1414.0,2024-09-01 06:00:00,SHELL C.A.P.S.A.,-32.6283,-62.68496,"{""type"":""Point"",""coordinates"":[-62.68496,-32.6283]}",CBA,-0.5694712643284658,-1.0940589434809447,3
2024-09,CORTONA Y PAUTASSO S.A.,RUTA 9 KM  500,BELL VILLE,CORDOBA,CENTRO,Gas Oil Grado 3,1414.0,2024-09-01 06:00:00,SHELL C.A.P.S.A.,-32.607123,-62.680345,"{""type"":""Point"",""coordinates"":[-62.680345,-32.607123]}",CBA,-0.5691016559527711,-1.0939783965359653,3
2024-09,CORTONA Y PAUTASSO S.A.,RUTA 9 KM 530,BALLESTEROS,CORDOBA,,Gas Oil Grado 3,1414.0,2024-09-01 06:00:00,SHELL C.A.P.S.A.,-32.538003,-62.979085,"{""type"":""Point"",""coordinates"":[-62.979085,-32.538003]}",CBA,-0.5678952843737926,-1.099192393143373,7
2024-09,CORTONA Y PAUTASSO S.A.,SAN MARTIN 249 Y ACCESO RUTA 4 (AV. AGUSTIN QUARANTA 182),ETRURIA,CORDOBA,CENTRO,Gas Oil Grado 3,1414.0,2024-09-01 06:00:00,SHELL C.A.P.S.A.,-32.935496,-63.246872,"{""type"":""Point"",""coordinates"":[-63.246872,-32.935496]}",CBA,-0.5748328459774223,-1.1038661579874112,3
2024-09,CO.SE.GA,"RUTA NACIONAL 152 KM 24,6",GRAL. ACHA,LA PAMPA,PATAGONIA,Gas Oil Grado 3,1408.0,2024-09-03 08:46:00,BLANCA,-37.36105,-64.55239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",LP,-0.6520733345022275,-1.1266517455314624,4
2024-09,COSTACOM SOCIEDAD ANONIMA,"RUTA 11, KM 327,600",MAR DEL TUYU,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1411.0,2024-09-04 08:49:00,BLANCA,-36.56135,-56.71641,"{""type"":""Point"",""coordinates"":[-56.71641,-36.56135]}",BA,-0.6381159364740288,-0.9898880944110372,4
2024-09,COSTANTINI Y CIA. S.A.,Ruta Nac.No.07 353,IRIARTE,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-34.42963,-61.94769,"{""type"":""Point"",""coordinates"":[-61.94769,-34.42963]}",BA,-0.6009104037434153,-1.081191154504766,3
2024-09,COSTA PARANA S.C.A.,RUTA N°9 KM.142.900,BARADERO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1389.0,2024-09-05 09:53:00,PUMA,-33.85182,-59.54761,"{""type"":""Point"",""coordinates"":[-59.54761,-33.85182]}",BA,-0.5908257167924668,-1.0393018561935006,4
2024-09,COSTA SERVIS SA,BELGRANO 675,COSTA DE ARAUJO,MENDOZA,CUYO,Gas Oil Grado 3,1334.0,2024-09-01 00:00:00,YPF,-32.75781,-68.40517,"{""type"":""Point"",""coordinates"":[-68.40517,-32.75781]}",Mza,-0.5717316402427237,-1.1938954418864496,3
2024-09,COVALENTE TRANSPORTES S.R.L.,AV. BRIG. J. M. DE ROSAS 7257,ISIDRO CASANOVA,BUENOS AIRES,,Gas Oil Grado 3,1355.0,2024-09-01 00:00:00,YPF,-34.707323,-58.586257,"{""type"":""Point"",""coordinates"":[-58.586257,-34.707323]}",BA,-0.605757060903156,-1.0225230810695756,3
2024-09,COVEMAT S.R.L,AVDA. BENJAMIN ARAOZ 1100,SAN MIGUEL DE TUCUMAN,TUCUMAN,CUYO,Gas Oil Grado 3,1375.0,2024-09-01 14:19:00,REFINOR,-26.8354,-65.18072,"{""type"":""Point"",""coordinates"":[-65.18072,-26.8354]}",T,-0.46836608608968633,-1.1376181728205184,4
2024-09,COVEMAT S.R.L,CALLE 5 ENTRE 2 Y 4,LAS TALITAS,TUCUMAN,CUYO,Gas Oil Grado 3,1394.0,2024-09-02 14:26:00,REFINOR,-26.778832,-65.211037,"{""type"":""Point"",""coordinates"":[-65.211037,-26.778832]}",T,-0.46737878823841816,-1.1381473042898456,3
2024-09,COVEMAT S.R.L,RUTA NÂ°301 Y CALLE 1,SAN PABLO,TUCUMAN,CUYO,Gas Oil Grado 3,1394.0,2024-09-02 14:03:00,REFINOR,-26.870763,-65.306303,"{""type"":""Point"",""coordinates"":[-65.306303,-26.870763]}",T,-0.46898328687306906,-1.1398100096550503,4
2024-09,COVEMAT S.R.L,RUTA PCIAL. N°302 KM 6,BANDA DEL RIO SALI,TUCUMAN,CUYO,Gas Oil Grado 3,1394.0,2024-09-02 14:15:00,REFINOR,-26.843686,-65.143162,"{""type"":""Point"",""coordinates"":[-65.143162,-26.843686]}",T,-0.4685107040715066,-1.1369626620600544,4
2024-09,CR 88 SA,Av PTE Peron 1198,MAR DEL PLATA,BUENOS AIRES,,Gas Oil Grado 3,1409.0,2024-09-01 00:00:00,YPF,-38.00801,-57.70933,"{""type"":""Point"",""coordinates"":[-57.70933,-38.00801]}",BA,-0.66336491663093,-1.0072178176199393,8
2024-09,CRACCO A. SRL,BOULEVARD VILLAGUAY E HIPOLITO IRIGOYEN,SAN SALVADOR,ENTRE RIOS,,Gas Oil Grado 3,1419.0,2024-09-01 00:00:00,YPF,-31.62633,-58.50725,"{""type"":""Point"",""coordinates"":[-58.50725,-31.62633]}",ER,-0.5519835888222583,-1.0211441487874524,3
2024-09,CRE AN SA,AV. ROCA 2686,HURLINGHAM,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1395.0,2024-09-01 08:30:00,AXION,-34.575095,-58.646449,"{""type"":""Point"",""coordinates"":[-58.646449,-34.575095]}",BA,-0.6034492469398288,-1.0235736296529359,4
2024-09,CREA SINERGIA SRL,AV. DONATO ALVAREZ 9817,CORDOBA,CORDOBA,,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-31.311702,-64.278078,"{""type"":""Point"",""coordinates"":[-64.278078,-31.311702]}",CBA,-0.5464922943032935,-1.1218640979537315,3
2024-09,CRESPO SERVICIOS S.R.L.,JUAN DE GARAY 89,GDOR. CRESPO,SANTA FE,CENTRO,Gas Oil Grado 3,1415.0,2024-09-01 01:18:00,AXION,-30.36854,-60.3996,"{""type"":""Point"",""coordinates"":[-60.3996,-30.36854]}",SF,-0.5300310120235987,-1.0541718868875671,3
2024-09,CRESSOTTI LUIS ALBERTO,FAMATINA 3032,ITUZAINGO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1352.0,2024-09-04 19:26:00,GULF,-34.64246,-58.71672,"{""type"":""Point"",""coordinates"":[-58.71672,-34.64246]}",BA,-0.6046249879904348,-1.024800089971605,7
2024-09,CRI-COR S.H.,RUTA 3 KM. 401.600,BENITO JUAREZ,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1375.0,2024-09-03 00:00:00,PUMA,-37.64984,-59.85999,"{""type"":""Point"",""coordinates"":[-59.85999,-37.64984]}",BA,-0.6571136708490618,-1.0447539157108805,7
2024-09,CRIPER S.A.,TTE. AZUA Y VENINI 0,PERGAMINO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-33.89887,-60.55377,"{""type"":""Point"",""coordinates"":[-60.55377,-33.89887]}",BA,-0.5916468942055302,-1.0568626609953666,3
2024-09,CRISMI COMBUSTIBLES SRL,BELGRANO 810,SAENZ PEÑA,CHACO,NEA,Gas Oil Grado 3,1439.0,2024-09-02 13:15:00,AXION,-26.78526,-60.43847,"{""type"":""Point"",""coordinates"":[-60.43847,-26.78526]}",CHO,-0.46749097800273637,-1.0548502963678172,3
2024-09,CRISMI COMBUSTIBLES SRL,PUEYRREDON Nº 585,SAENZ PEÑA,CHACO,,Gas Oil Grado 3,1439.0,2024-09-02 13:17:00,AXION,-26.77996,-60.438689,"{""type"":""Point"",""coordinates"":[-60.438689,-26.77996]}",CHO,-0.4673984755523806,-1.0548541186388791,3
2024-09,CRISTINA ISABELLI DE MARTINEZ E HIJOS S.H,juramento 3411,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Gas Oil Grado 3,1334.0,2024-09-01 13:57:00,DAPSA S.A.,-34.56813,-58.46634,"{""type"":""Point"",""coordinates"":[-58.46634,-34.56813]}",CABA,-0.6033276847574274,-1.0204301345904616,7
2024-09,CRISTOFARO HERMANOS SRL,OVIDIO LAGOS 4502,ROSARIO,SANTA FE,CENTRO,Gas Oil Grado 3,1433.0,2024-09-01 11:20:00,SHELL C.A.P.S.A.,-32.985542,-60.672217,"{""type"":""Point"",""coordinates"":[-60.672217,-32.985542]}",SF,-0.5757063134548754,-1.0589299511344765,4
2024-09,CRUCERO DE ALTA GRACIA SA,celestina aguero 3,ALTA GRACIA,CORDOBA,CENTRO,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-31.65867,-64.40905,"{""type"":""Point"",""coordinates"":[-64.40905,-31.65867]}",CBA,-0.5525480283023533,-1.1241499905816537,7
2024-09,CRUCESITA S.A.,AV. MITRE 1290,AVELLANEDA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1393.0,2024-09-03 22:00:00,AXION,-34.665043,-58.359609,"{""type"":""Point"",""coordinates"":[-58.359609,-34.665043]}",BA,-0.6050191356954127,-1.0185673272265154,9
2024-09,CRUDO ANGELA ELDA,AVDA. HERNAN APEZTEGUIA Y RUTA 75,SAN CAYETANO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1409.0,2024-09-01 10:54:00,SHELL C.A.P.S.A.,-38.35972,-59.62595,"{""type"":""Point"",""coordinates"":[-59.62595,-38.35972]}",BA,-0.6695034141431193,-1.040669147129513,7
2024-09,CRUISE ENERGY S.A,AV DEL LIBERTADOR 16797,SAN ISIDRO,BUENOS AIRES,,Gas Oil Grado 3,1383.0,2024-09-02 16:38:00,SHELL C.A.P.S.A.,-34.4646,-58.515154,"{""type"":""Point"",""coordinates"":[-58.515154,-34.4646]}",BA,-0.6015207453828376,-1.0212820996115302,2
2024-09,CUATRO BOCAS S.R.L.,ruta nac 12 y 118 km 941,SALADAS,CORRIENTES,NEA,Gas Oil Grado 3,1439.0,2024-09-01 00:00:00,YPF,-28.2498,-58.70226,"{""type"":""Point"",""coordinates"":[-58.70226,-28.2498]}",Cts,-0.4930520230298941,-1.0245477153617666,3
2024-09,CUBA SA,AV. PTE PERON 2282,VILLA DE MAYO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1335.0,2024-09-01 00:00:00,YPF,-34.50666,-58.68471,"{""type"":""Point"",""coordinates"":[-58.68471,-34.50666]}",BA,-0.6022548308662264,-1.0242414100780415,4
2024-09,CUCCHIARA ANTONIO ALBERTO,11 DE ABRIL 205,BAHIA BLANCA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-38.71255,-62.26754,"{""type"":""Point"",""coordinates"":[-62.26754,-38.71255]}",BA,-0.6756614593429309,-1.08677359011727,7
2024-09,CUIROLO COMBUSTIBLES S.A.,AVDA. DR. CARLOS MERLASSINO 599,ARRECIFES,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1388.0,2024-09-02 19:43:00,PUMA,-34.066963,-60.104956,"{""type"":""Point"",""coordinates"":[-60.104956,-34.066963]}",BA,-0.594580670505085,-1.049029378966321,4
2024-09,CUIROLO COMBUSTIBLES S.A.,RUTA 8 173.5,ARRECIFES,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1388.0,2024-09-02 19:38:00,PUMA,-34.06386,-60.07734,"{""type"":""Point"",""coordinates"":[-60.07734,-34.06386]}",BA,-0.5945265129383956,-1.0485473888400902,4
2024-09,CUMECHE SOCIEDAD RESPONZABLE LIMITADA,AV. SAN MARTIN 495,TRES ARROYOS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1375.0,2024-09-02 12:22:00,PUMA,-38.37312,-60.28021,"{""type"":""Point"",""coordinates"":[-60.28021,-38.37312]}",BA,-0.6697372882628865,-1.052088138293611,8
2024-09,CUMECHE SRL,RUTA NAC. N°3 KM 496,TRES ARROYOS,BUENOS AIRES,,Gas Oil Grado 3,1375.0,2024-09-02 12:23:00,PUMA,-38.38214,-60.313135,"{""type"":""Point"",""coordinates"":[-60.313135,-38.38214]}",BA,-0.6698947169614163,-1.0526627879498303,3
2024-08,CUMELCAN S.R.L.,AV.MITRE ESQ. BARRAGAN,LOBERIA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1375.0,2024-08-31 20:57:00,PUMA,-38.159464,-58.788851,"{""type"":""Point"",""coordinates"":[-58.788851,-38.159464]}",BA,-0.6660082875962454,-1.026059013414361,4
2024-09,CUMELCAN SRL,Juan B. Justo  N*4885,MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1417.0,2024-09-02 20:31:00,PUMA,-38.007572,-57.585834,"{""type"":""Point"",""coordinates"":[-57.585834,-38.007572]}",BA,-0.6633572720888063,-1.0050624058068962,9
2024-08,CUPO SEBASTIAN EDUARDO,Tucuman Nº 2090,SAN BERNARDO,BUENOS AIRES,,Gas Oil Grado 3,1348.0,2024-08-05 11:29:00,PUMA,-36.69556,-56.68429,"{""type"":""Point"",""coordinates"":[-56.68429,-36.69556]}",BA,-0.6404583428631304,-0.9893274946552965,7
2024-09,CURA BROCHERO S.R.L.,AV. BELGRANO Y RUTA 15,CURA BROCHERO,CORDOBA,CENTRO,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-31.70894,-65.01689,"{""type"":""Point"",""coordinates"":[-65.01689,-31.70894]}",CBA,-0.5534254053173308,-1.1347587999069761,3
2024-09,CYD SOLUCIONES TECNICAS S.A.,RUTA 3 Y RUTA 6,CAÑUELAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1416.0,2024-09-03 10:22:00,SHELL C.A.P.S.A.,-35.02087,-58.74846,"{""type"":""Point"",""coordinates"":[-58.74846,-35.02087]}",BA,-0.6112294884129066,-1.025354057476188,4
2024-08,CYSMO S.A,CALLE 467 7835,CITY BELL,BUENOS AIRES,,Gas Oil Grado 3,1388.0,2024-08-01 06:02:00,SHELL C.A.P.S.A.,-34.9291027625198,-58.0874236868086,"{""type"":""Point"",""coordinates"":[-58.0874236868086,-34.9291027625198]}",BA,-0.6096278479734175,-1.0138167973357535,3
2024-09,C Y W COMBUSTIBLES S.R.L.,"RUTA NACIONAL N° 81, KM. 290",LAS LOMITAS,FORMOSA,NEA,Gas Oil Grado 3,1481.0,2024-09-01 00:00:00,AXION,-24.6994,-60.59388,"{""type"":""Point"",""coordinates"":[-60.59388,-24.6994]}",F,-0.4310858532670874,-1.0575627125583416,3
2024-09,DA COSTA E HIJOS S.A.,Av. Eva Peron Nº 3138 esq. calle 131A Nº 3075 RANELAGH,BERAZATEGUI,BUENOS AIRES,,Gas Oil Grado 3,1356.0,2024-09-01 00:00:00,YPF,-34.78801,-58.21385,"{""type"":""Point"",""coordinates"":[-58.21385,-34.78801]}",BA,-0.6071653147167125,-1.016023352762101,3
2024-09,DA COSTA E HIJOS S.A.,calle 21 00,FLORENCIO VARELA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1356.0,2024-09-01 00:00:00,YPF,-34.793508,-58.248653,"{""type"":""Point"",""coordinates"":[-58.248653,-34.793508]}",BA,-0.6072612729189872,-1.0166307797016725,9
2024-09,DA COSTA E HIJOS S.A.,Calle 21 Nº 2096,BERAZATEGUI,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1356.0,2024-09-01 00:00:00,YPF,-34.79213,-58.24976,"{""type"":""Point"",""coordinates"":[-58.24976,-34.79213]}",BA,-0.6072372222818947,-1.0166501004964923,9
2024-09,DA COSTA E HIJOS S.A.,COLECTORA RUTA PROV.36 Nº 9671,FLORENCIO VARELA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1356.0,2024-09-01 00:00:00,YPF,-34.78724,-58.2564,"{""type"":""Point"",""coordinates"":[-58.2564,-34.78724]}",BA,-0.6071518756814721,-1.0167659903588246,12
2024-09,DA COSTA E HIJOS S.A.,DARDO ROCHA Y Nº711,BERAZATEGUI,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1356.0,2024-09-01 00:00:00,YPF,-34.77115,-58.2442,"{""type"":""Point"",""coordinates"":[-58.2442,-34.77115]}",BA,-0.6068710522048263,-1.0165530601900812,4
2024-09,DA COSTA E HIJOS S.A.,RUTA 2 ESQ. 625 Nº 3652 EL PATO,BERAZATEGUI,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1356.0,2024-09-01 00:00:00,YPF,-34.8931,-58.17164,"{""type"":""Point"",""coordinates"":[-58.17164,-34.8931]}",BA,-0.6089994812276334,-1.0152866492848343,4
2024-09,DA COSTA E HIJOS S.A.,RUTA 36 KM.29,FLORENCIO VARELA,BUENOS AIRES,,Gas Oil Grado 3,1356.0,2024-09-01 00:00:00,YPF,-34.814427,-58.227984,"{""type"":""Point"",""coordinates"":[-58.227984,-34.814427]}",BA,-0.6076263783452119,-1.0162700375985778,8
2024-09,DA CRUZ JOSE ANTONIO,ARIETA 451,VILLA LUZURIAGA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1389.0,2024-09-02 09:12:00,BLANCA,-34.660157,-58.585298,"{""type"":""Point"",""coordinates"":[-58.585298,-34.660157]}",BA,-0.6049338589081602,-1.022506343362049,3
2024-09,DADISS S.A.,ruta  8 km 18,VILLA  BALLESTER,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1340.0,2024-09-02 13:54:00,GULF,-34.5624,-58.579861,"{""type"":""Point"",""coordinates"":[-58.579861,-34.5624]}",BA,-0.6032276773912881,-1.022411449810618,4
2024-08,DAGWARD S.A.,AV. H. YRIGOYEN 3248,GRAL. PACHECO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1401.0,2024-08-08 14:04:00,SHELL C.A.P.S.A.,-34.478565,-58.671858,"{""type"":""Point"",""coordinates"":[-58.671858,-34.478565]}",BA,-0.6017644806128788,-1.024017100362575,3
2024-09,DAIMO BOJANICH Y CÍA SRL,ALEM Y MARMOL,CAPITAN SARMIENTO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-34.17453,-59.78887,"{""type"":""Point"",""coordinates"":[-59.78887,-34.17453]}",BA,-0.5964580688215777,-1.0435126375468622,4
2024-09,DAL-CON S.A.,ESPAÑA 2,GRAL. RODRIGUEZ,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1349.0,2024-09-01 00:00:00,YPF,-34.60792,-58.9546,"{""type"":""Point"",""coordinates"":[-58.9546,-34.60792]}",BA,-0.6040221512667959,-1.028951879196249,4
2024-09,DAL-CON S.A.,H. IRIGOYEN 800,GRAL. RODRIGUEZ,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1349.0,2024-09-01 00:00:00,YPF,-34.60323,-58.95074,"{""type"":""Point"",""coordinates"":[-58.95074,-34.60323]}",BA,-0.6039402953248775,-1.0288845094871222,3
2024-09,DAL-CON S.A.,LOS NARANJOS 250,GRAL. RODRIGUEZ,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1368.0,2024-09-02 13:07:00,PUMA,-34.594137,-58.949277,"{""type"":""Point"",""coordinates"":[-58.949277,-34.594137]}",BA,-0.6037815925359936,-1.0288589753201653,4
2024-09,DALLWYN SA,SALTA 432,MENDOZA,MENDOZA,PATAGONIA,Gas Oil Grado 3,1334.0,2024-09-01 00:00:00,YPF,-32.89952,-68.83602,"{""type"":""Point"",""coordinates"":[-68.83602,-32.89952]}",Mza,-0.5742049463257249,-1.2014151929686672,3
2024-09,DALTRE S.R.L.,AVDA. MITRE 974,SAN RAFAEL,MENDOZA,CUYO,Gas Oil Grado 3,1379.0,2024-09-04 12:08:00,BLANCA,-34.621029,-68.316251,"{""type"":""Point"",""coordinates"":[-68.316251,-34.621029]}",Mza,-0.6042509464784399,-1.1923435125688686,7
2024-09,DALVIAN S.A.,AV. CHAMPAGNAT 0001,MENDOZA,MENDOZA,PATAGONIA,Gas Oil Grado 3,1373.0,2024-09-02 12:26:00,SHELL C.A.P.S.A.,-32.873819,-68.882886,"{""type"":""Point"",""coordinates"":[-68.882886,-32.873819]}",Mza,-0.5737563792546697,-1.2022331589759068,3
2024-09,DAMARRA S.R.L.,RUTA 2 KM 274.5,MAIPU,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1461.0,2024-09-04 21:50:00,BLANCA,-36.857376,-57.871615,"{""type"":""Point"",""coordinates"":[-57.871615,-36.857376]}",BA,-0.6432825648455376,-1.0100502251965382,4
2024-09,DANIEL ANTONIO SOLER,RIVADAVIA 405,HENDERSON,BUENOS AIRES,,Gas Oil Grado 3,1385.0,2024-09-05 11:50:00,BLANCA,-36.30046,-61.71622,"{""type"":""Point"",""coordinates"":[-61.71622,-36.30046]}",BA,-0.6335625469885008,-1.0771512408851749,7
2024-09,DANIEL ANTONIO SOLER,RUTA NACIONAL 226 KM 400,BOLIVAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1414.0,2024-09-05 11:48:00,SHELL C.A.P.S.A.,-36.240025,-61.124035,"{""type"":""Point"",""coordinates"":[-61.124035,-36.240025]}",BA,-0.632507757255058,-1.0668156628542522,3
2024-09,DANIEL A. SOLER Y HNOS SA,SAN MARTIN 99,DAIREAUX,BUENOS AIRES,,Gas Oil Grado 3,1414.0,2024-09-05 11:51:00,SHELL C.A.P.S.A.,-36.602422,-61.749623,"{""type"":""Point"",""coordinates"":[-61.749623,-36.602422]}",BA,-0.6388327781044079,-1.0777342332152184,11
